Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Latitude,Longitude,Propertycount
2,700000,11.4,3163,2,2,1,106,0,0,-37.8881,145.053497,7822
2,545000,11.4,3163,2,1,1,109,0,0,-37.897099,145.059692,7822
3,1170000,11.4,3163,3,1,2,0,170,1925,-37.897701,145.049301,7822
4,1830000,11.4,3163,3,2,2,687,237,1983,-37.893101,145.047897,7822
1,250000,11.4,3163,1,1,1,0,34,1960,-37.898201,145.0625,7822
2,930000,11.4,3163,2,2,1,166,170,2009,-37.898201,145.048798,7822
2,465000,11.4,3163,2,1,1,0,56,1970,-37.8881,145.055801,7822
3,1646000,11.4,3163,3,2,2,721,0,0,-37.8909,145.064804,7822
2,460000,11.4,3163,2,1,1,0,0,0,-37.8936,145.056,7822
4,1550000,11.4,3163,4,2,2,757,133,1930,-37.892502,145.054092,7822
2,707000,11.4,3163,2,1,1,144,96,2000,-37.891998,145.048203,7822
2,804000,11.4,3163,2,2,1,0,86,1993,-37.900002,145.054794,7822
3,1200000,11.4,3163,3,2,1,588,0,0,-37.8937,145.064804,7822
4,1501000,11.4,3163,3,2,1,598,201,1970,-37.903702,145.058807,7822
3,950000,11.4,3163,3,1,1,586,0,0,-37.888,145.050507,7822
3,970000,11.4,3163,3,2,2,325,223,2005,-37.893299,145.054596,7822
1,345000,11.4,3163,1,1,1,0,0,0,-37.896801,145.060898,7822
2,817500,11.4,3163,2,1,1,211,102,2002,-37.885601,145.059906,7822
4,1450000,11.4,3163,4,2,2,557,200,1938,-37.8955,145.051498,7822
3,1000000,11.4,3163,3,2,1,390,0,0,-37.890499,145.051804,7822
2,855000,11.4,3163,2,1,1,158,106,1994,-37.888599,145.052002,7822
2,675000,11.4,3163,2,1,1,0,90,1968,-37.897301,145.0625,7822
2,588000,11.4,3163,2,1,1,133,71,2011,-37.889999,145.055893,7822
2,455000,11.4,3163,2,1,1,0,73,1970,-37.889702,145.052399,7822
3,602500,11.4,3163,3,1,2,0,0,0,-37.889301,145.058899,7822
2,662000,11.4,3163,4,2,1,0,0,0,-37.887299,145.057205,7822
3,1420000,11.4,3163,3,2,2,554,0,0,-37.893398,145.059906,7822
3,920000,11.4,3163,3,2,1,283,250,2005,-37.8974,145.062195,7822
3,1287000,11.4,3163,3,1,1,620,0,0,-37.903099,145.0578,7822
2,656000,11.4,3163,2,1,1,103,82,1970,-37.887299,145.055893,7822
2,930000,11.4,3163,2,1,1,264,110,1930,-37.886398,145.056107,7822
2,415000,11.4,3163,2,1,1,0,64,1970,-37.888901,145.048004,7822
2,650000,11.4,3163,2,1,1,174,80,1975,-37.8978,145.061996,7822
3,1360000,11.4,3163,3,2,2,282,182,2010,-37.895302,145.056702,7822
2,380000,11.4,3163,2,1,1,0,0,0,-37.895699,145.059906,7822
2,765000,11.4,3163,2,1,1,134,0,1965,-37.898701,145.055695,7822
4,1423000,11.4,3163,4,3,4,838,0,0,-37.897202,145.061707,7822
5,1900000,11.4,3163,5,3,1,564,0,1930,-37.895699,145.048706,7822
2,907000,11.4,3163,2,1,2,316,2,0,-37.885399,145.063599,7822
1,350000,11.4,3163,1,1,1,0,53,1980,-37.8894,145.050797,7822
3,1430000,11.4,3163,3,2,2,603,166,1945,-37.902302,145.056793,7822
2,983500,11.4,3163,2,1,1,333,0,0,-37.8867,145.065308,7822
3,1490000,11.4,3163,3,2,1,371,167,1915,-37.8871,145.052002,7822
2,572000,11.4,3163,2,2,1,0,0,2014,-37.887299,145.057205,7822
3,990000,11.4,3163,3,2,2,0,0,0,-37.8927,145.064407,7822
4,1100000,11.4,3163,4,3,2,305,0,1996,-37.8978,145.050598,7822
3,1125000,11.4,3163,3,1,1,604,120,1925,-37.8993,145.052795,7822
2,601000,11.4,3163,2,1,1,132,0,1970,-37.895901,145.059998,7822
4,1410000,11.4,3163,4,3,3,650,0,0,-37.9011,145.050995,7822
2,405000,11.4,3163,2,1,1,967,72,1970,-37.8843,145.053101,7822
4,1655000,11.4,3163,4,2,2,595,221,1915,-37.891602,145.054306,7822
3,1910000,11.4,3163,3,1,1,720,0,0,-37.8922,145.054398,7822
3,808000,11.4,3163,3,1,1,111,116,1998,-37.888901,145.0495,7822
3,1252000,11.4,3163,3,1,1,376,0,0,-37.889599,145.049194,7822
2,370000,11.4,3163,2,1,1,0,68,1950,-37.895901,145.063904,7822
4,1880000,11.4,3163,3,2,3,932,270,1970,-37.897499,145.047806,7822
2,896000,11.4,3163,2,1,2,543,544,0,-37.897999,145.052795,7822
5,1802100,11.4,3163,4,2,2,366,0,0,-37.886799,145.0625,7822
2,585000,11.4,3163,2,1,1,108,67,1970,-37.897301,145.059601,7822
2,450000,11.4,3163,2,1,1,0,72,1970,-37.899899,145.057495,7822
2,737000,11.4,3163,2,1,1,165,0,1990,-37.8927,145.053894,7822
3,860000,11.4,3163,3,1,2,277,135,1978,-37.8978,145.062393,7822
2,605000,11.4,3163,2,1,1,0,70,1973,-37.895599,145.061295,7822
2,1300000,11.4,3163,2,1,1,640,0,1900,-37.890999,145.063599,7822
4,1518000,11.4,3163,3,3,2,454,275,2000,-37.886902,145.062805,7822
2,632500,11.4,3163,2,1,1,99,98,1965,-37.8946,145.058807,7822
2,435000,11.4,3163,2,1,1,0,60,1980,-37.898602,145.056702,7822
2,468250,11.4,3163,2,1,1,912,75,2008,-37.8936,145.056,7822
3,1716000,11.4,3163,2,2,1,817,130,1925,-37.9007,145.046997,7822
1,270000,11.4,3163,1,1,1,0,0,1968,-37.886002,145.065903,7822
1,365000,11.4,3163,1,1,1,0,48,1960,-37.888699,145.048004,7822
1,340000,11.4,3163,1,1,1,0,0,0,-37.8894,145.050797,7822
2,722500,8.9,3162,2,1,1,0,100,1960,-37.886501,145.030197,2379
4,1600000,8.9,3162,4,3,2,812,0,0,-37.886398,145.032593,2379
5,1665000,8.9,3162,5,2,2,593,0,0,-37.884899,145.034103,2379
1,323000,8.9,3162,1,1,1,820,0,0,-37.8866,145.032196,2379
2,550000,8.9,3162,2,1,1,806,78,1960,-37.885201,145.024002,2379
2,638000,8.9,3162,2,2,1,0,0,0,-37.8862,145.017502,2379
4,131000,8.9,3162,4,1,2,499,155,1920,-37.886398,145.0242,2379
3,1090000,8.9,3162,2,1,2,275,0,0,-37.884998,145.018906,2379
3,1365000,8.1,3161,3,1,0,513,0,0,-37.867802,145.026993,6923
3,1750000,8.1,3161,3,2,2,692,313,1955,-37.8629,145.018997,6923
2,580000,8.1,3161,2,1,1,934,68,2012,-37.860699,145.011597,6923
3,2005000,8.1,3161,4,2,3,361,237,2014,-37.8694,145.029602,6923
2,523000,8.1,3161,2,1,1,0,0,1960,-37.8694,145.024597,6923
2,420000,8.1,3161,2,1,1,0,56,2012,-37.861,145.013596,6923
1,290000,8.1,3161,1,1,1,952,43,1970,-37.874401,145.037094,6923
2,608000,8.1,3161,2,1,1,0,0,0,-37.860699,145.0112,6923
2,570000,8.1,3161,2,1,1,0,67,0,-37.862499,145.0103,6923
2,520500,8.1,3161,2,1,1,0,0,0,-37.868099,145.025803,6923
3,1400000,8.1,3161,3,1,0,270,139,1910,-37.868,145.026901,6923
4,2830000,8.1,3161,4,2,2,723,0,0,-37.867199,145.022507,6923
2,722000,8.1,3161,2,2,2,0,0,2011,-37.860699,145.011597,6923
2,450000,8.1,3161,2,1,1,1092,63,2014,-37.8647,145.023193,6923
3,1870000,8.1,3161,3,2,1,339,0,0,-37.862202,145.0112,6923
2,622000,8.1,3161,2,2,1,934,0,0,-37.860699,145.011597,6923
2,536000,8.1,3161,2,1,1,771,82,1960,-37.868599,145.023895,6923
4,2625000,8.1,3161,4,2,3,836,0,1910,-37.869598,145.032303,6923
2,570000,8.1,3161,2,1,2,0,0,0,-37.8652,145.019806,6923
2,550000,8.1,3161,2,1,1,0,67,2011,-37.860901,145.012604,6923
4,2170000,8.1,3161,4,2,1,810,215,1915,-37.869801,145.032501,6923
3,1577500,9.3,3162,3,2,2,357,144,1935,-37.889599,145.030701,5051
3,1460000,9.3,3162,3,1,2,451,121,1960,-37.887402,145.018997,5051
1,275500,9.3,3162,1,1,1,0,44,1960,-37.896099,145.013199,5051
2,1065000,9.3,3162,2,1,1,273,114,1930,-37.895,145.022003,5051
3,1470000,9.3,3162,3,2,2,296,0,1910,-37.890598,145.0224,5051
2,1012000,9.3,3162,2,1,1,0,0,0,-37.9002,145.026993,5051
3,599000,9.3,3162,3,1,1,88,100,0,-37.8997,145.0168,5051
3,1160500,9.3,3162,3,2,1,358,0,1930,-37.8965,145.026901,5051
2,650000,9.3,3162,2,1,1,100,0,0,-37.891201,145.0289,5051
3,1170000,9.3,3162,3,1,1,359,120,0,-37.889801,145.019608,5051
3,1314000,9.3,3162,3,1,2,339,0,0,-37.890598,145.022095,5051
4,1030000,9.3,3162,4,2,2,216,165,1995,-37.888699,145.031799,5051
2,1225000,9.3,3162,2,1,2,284,99,1940,-37.895802,145.0215,5051
3,1450000,9.3,3162,2,2,1,478,120,1925,-37.889301,145.016098,5051
4,1774500,9.3,3162,4,2,2,575,256,2008,-37.8993,145.025406,5051
2,525500,9.3,3162,2,1,1,831,80,1970,-37.8974,145.029404,5051
4,1960000,9.3,3162,5,3,4,708,0,0,-37.8923,145.0177,5051
2,825000,9.3,3162,2,1,1,367,85,1930,-37.899502,145.024094,5051
2,1262000,9.3,3162,4,2,2,464,272,2016,-37.890099,145.0224,5051
3,1110000,9.3,3162,3,2,1,299,0,0,-37.889099,145.029404,5051
4,1410000,9.3,3162,4,2,3,342,0,2005,-37.895699,145.019608,5051
3,1303500,9.3,3162,3,1,2,699,0,0,-37.8936,145.036606,5051
2,1115000,9.3,3162,2,1,1,402,0,0,-37.896702,145.031296,5051
2,1340000,9.3,3162,2,1,1,505,117,1940,-37.892799,145.014893,5051
3,1200000,9.3,3162,3,2,2,494,135,1920,-37.902699,145.032196,5051
3,1570000,9.3,3162,3,1,2,520,0,0,-37.888901,145.015106,5051
2,1001000,9.3,3162,2,2,1,255,85,1890,-37.888699,145.020706,5051
3,1330000,9.3,3162,3,1,1,312,123,1926,-37.889301,145.019608,5051
1,290000,9.3,3162,1,1,1,0,0,1970,-37.894299,145.014496,5051
4,1570000,9.3,3162,3,2,2,641,215,1970,-37.901199,145.035004,5051
4,1916000,9.3,3162,4,2,2,630,205,1910,-37.8894,145.014496,5051
2,500000,9.3,3162,2,1,1,90,0,0,-37.899601,145.016907,5051
3,752000,13.6,3148,3,2,1,182,0,0,-37.878601,145.101501,3582
4,1507000,13.6,3148,4,2,2,600,0,0,-37.889099,145.100204,3582
4,890000,13.6,3148,4,3,2,288,158,2014,-37.8801,145.105103,3582
3,700000,13.6,3148,2,2,1,224,94,2006,-37.873798,145.105392,3582
3,1000000,13.6,3148,3,1,2,606,0,0,-37.878399,145.095795,3582
3,865000,13.6,3148,3,2,2,277,143,2010,-37.879601,145.104401,3582
4,1042500,13.6,3148,4,3,2,209,160,2016,-37.880501,145.104996,3582
2,1002000,13.6,3148,2,1,1,585,97,1950,-37.8792,145.094803,3582
3,992000,13.6,3148,3,1,2,586,0,0,-37.880501,145.097794,3582
3,650000,13.6,3148,3,2,2,160,101,2000,-37.885899,145.093399,3582
4,965000,13.6,3148,4,3,2,273,182,2012,-37.874199,145.104996,3582
3,920000,13.6,3148,4,2,2,515,0,0,-37.883701,145.106003,3582
3,1301000,13.6,3148,3,1,2,620,88,1970,-37.881199,145.104996,3582
4,1415500,13.6,3148,3,2,1,1033,164,1950,-37.873798,145.109497,3582
2,705000,13.6,3148,2,1,1,842,0,1972,-37.885899,145.0979,3582
4,1260000,13.6,3148,4,2,2,500,277,2001,-37.884499,145.102707,3582
3,1460000,13.6,3148,3,1,1,705,0,0,-37.874599,145.107101,3582
3,1000000,13.6,3148,3,1,2,630,105,1960,-37.883801,145.102005,3582
3,845000,13.6,3148,3,2,1,177,111,2012,-37.882401,145.104202,3582
4,881000,13.6,3148,3,2,1,188,137,2014,-37.878101,145.095505,3582
3,1270000,3.4,3068,3,2,0,187,0,0,-37.790199,144.989395,2954
2,780000,3.4,3068,2,1,1,155,85,1880,-37.7934,144.992203,2954
3,1060000,3.4,3068,3,1,0,193,98,1900,-37.789902,144.998398,2954
3,930000,3.4,3068,3,2,1,124,116,2000,-37.7934,144.992294,2954
2,1420000,3.4,3068,2,1,0,180,0,0,-37.789799,144.990295,2954
2,1075000,3.4,3068,2,1,1,174,85,1890,-37.792801,144.998703,2954
2,1105000,3.4,3068,2,1,1,185,84,1910,-37.792702,144.998093,2954
2,1209000,3.4,3068,2,1,1,140,97,1910,-37.791901,144.988403,2954
4,3010000,3.4,3068,4,3,2,382,250,1903,-37.7897,144.999207,2954
2,1435000,3.4,3068,2,1,2,239,96,1900,-37.791801,144.996994,2954
2,1417000,3.4,3068,2,1,0,197,0,0,-37.7924,145.000198,2954
2,1290000,3.4,3068,2,1,0,164,99,1890,-37.791199,144.996704,2954
3,1226000,3.4,3068,3,2,0,0,0,0,-37.791698,144.990204,2954
2,495000,3.4,3068,2,1,1,515,50,1970,-37.787498,145.004898,2954
1,325000,3.4,3068,1,1,1,0,0,0,-37.7873,144.995804,2954
3,1370000,3.4,3068,3,2,1,176,135,1890,-37.792099,144.989807,2954
2,1620000,3.4,3068,2,1,2,251,0,0,-37.786999,144.998795,2954
3,1180000,3.4,3068,3,3,1,142,0,1995,-37.792801,145.002106,2954
2,1405000,3.4,3068,2,1,0,219,0,0,-37.7882,144.998398,2954
2,880000,3.4,3068,2,1,0,100,0,0,-37.792301,144.985794,2954
2,1450000,3.4,3068,2,1,0,156,107,1890,-37.7892,144.999893,2954
2,856000,3.4,3068,2,1,0,170,0,0,-37.793598,144.994995,2954
2,885500,3.4,3068,2,2,2,0,136,2005,-37.793701,144.998306,2954
3,1680000,3.4,3068,3,2,1,201,0,0,-37.788399,145,2954
2,730000,3.4,3068,2,1,1,103,0,0,-37.789799,144.995697,2954
3,825000,3.4,3068,3,3,1,67,119,2010,-37.794601,144.998901,2954
2,533000,3.4,3068,2,1,1,0,0,1970,-37.793098,144.993805,2954
2,1430000,3.4,3068,2,1,0,151,0,1910,-37.791199,144.996307,2954
4,1506000,3.4,3068,4,2,0,162,169,1995,-37.788502,144.999405,2954
3,1150000,3.4,3068,3,1,1,169,0,0,-37.7925,144.987701,2954
3,1360000,3.4,3068,3,1,0,118,118,1880,-37.792099,144.985794,2954
2,640000,3.4,3068,2,1,1,0,0,0,-37.7873,144.996094,2954
2,850000,7.8,3058,2,1,1,371,93,1930,-37.735001,144.958893,11204
3,784000,7.8,3058,2,1,1,286,110,1890,-37.742699,144.951996,11204
3,680000,7.8,3058,3,1,0,702,108,1950,-37.739101,144.981201,11204
4,1221000,7.8,3058,4,1,2,596,0,0,-37.745602,144.969604,11204
2,807000,7.8,3058,2,2,1,0,176,2010,-37.754601,144.971298,11204
3,790000,7.8,3058,3,1,2,371,0,0,-37.7435,144.950699,11204
4,955000,7.8,3058,4,2,1,295,0,0,-37.7374,144.9617,11204
3,675000,7.8,3058,3,1,2,142,123,2005,-37.738201,144.973007,11204
3,1010000,7.8,3058,3,2,1,278,278,0,-37.749401,144.968597,11204
3,1202000,7.8,3058,3,2,2,423,140,1940,-37.749298,144.955902,11204
3,1370000,7.8,3058,3,1,1,233,180,1890,-37.754902,144.961105,11204
2,550000,7.8,3058,2,1,1,0,0,0,-37.735802,144.980103,11204
3,1000000,7.8,3058,3,2,3,370,110,1920,-37.743999,144.950104,11204
3,935500,7.8,3058,3,1,2,386,0,0,-37.736401,144.960007,11204
8,2250000,7.8,3058,4,2,4,983,0,0,-37.751701,144.969894,11204
4,145000,7.8,3058,3,1,1,536,164,1910,-37.755501,144.965805,11204
4,905000,7.8,3058,3,2,1,439,0,0,-37.736301,144.950699,11204
3,860000,7.8,3058,3,1,1,283,109,1915,-37.7416,144.958206,11204
2,953000,7.8,3058,2,1,1,170,101,1890,-37.750801,144.9608,11204
2,735000,7.8,3058,2,1,1,280,93,1900,-37.742901,144.951996,11204
3,550000,7.8,3058,3,2,2,0,168,0,-37.737202,144.976395,11204
3,1100000,7.8,3058,3,1,1,576,0,0,-37.743198,144.947403,11204
3,947000,7.8,3058,3,1,1,372,125,1920,-37.735001,144.958099,11204
2,500000,7.8,3058,2,1,1,0,74,1970,-37.740501,144.964401,11204
3,865000,7.8,3058,3,2,2,263,0,2008,-37.754601,144.971298,11204
2,466000,7.8,3058,2,1,1,0,62,1980,-37.752701,144.952194,11204
3,740000,7.8,3058,3,2,1,255,164,2014,-37.754601,144.971298,11204
3,812000,7.8,3058,3,1,1,370,130,1930,-37.7561,144.971802,11204
3,766000,7.8,3058,3,1,0,378,124,1930,-37.7561,144.971603,11204
3,825000,7.8,3058,2,1,1,374,118,1910,-37.7561,144.971497,11204
4,1131000,7.8,3058,4,2,2,494,300,2001,-37.735901,144.9711,11204
3,1064000,7.8,3058,3,2,1,417,178,1940,-37.747799,144.958298,11204
2,610000,7.8,3058,2,2,1,114,0,0,-37.746601,144.948196,11204
3,1210000,7.8,3058,3,1,1,379,125,1925,-37.754398,144.976395,11204
2,434000,7.8,3058,2,1,1,0,80,1965,-37.740501,144.964401,11204
2,653000,7.8,3058,2,1,1,129,107,2012,-37.742199,144.960602,11204
3,640000,7.8,3058,3,1,2,119,109,1995,-37.740299,144.949097,11204
2,820000,7.8,3058,2,1,1,597,0,1960,-37.7402,144.980698,11204
4,1250000,7.8,3058,4,1,2,613,0,0,-37.743301,144.976196,11204
5,1335000,7.8,3058,5,3,2,390,0,0,-37.737598,144.972595,11204
6,1900000,7.8,3058,6,2,2,1060,0,0,-37.7523,144.972504,11204
3,1090000,7.8,3058,3,1,1,464,0,0,-37.752998,144.948502,11204
3,1130000,7.8,3058,3,1,2,735,127,1920,-37.7379,144.962296,11204
4,1145000,7.8,3058,4,2,2,480,0,0,-37.7402,144.960693,11204
2,657000,7.8,3058,2,1,2,138,0,0,-37.742699,144.9711,11204
3,763000,7.8,3058,3,2,1,107,110,1994,-37.751701,144.962997,11204
2,903000,7.8,3058,2,1,1,253,94,1910,-37.748402,144.952103,11204
3,1000000,7.8,3058,3,1,1,431,117,1970,-37.75,144.969498,11204
4,1742000,7.8,3058,3,2,4,482,256,2006,-37.752899,144.9534,11204
4,865000,7.8,3058,4,1,1,452,125,1925,-37.752499,144.947998,11204
2,485000,7.8,3058,2,2,1,0,96,1880,-37.736698,144.970093,11204
3,1278000,7.8,3058,3,2,3,405,156,1930,-37.746399,144.959,11204
3,590000,7.8,3058,3,2,2,0,109,2013,-37.7458,144.975098,11204
4,1000000,7.8,3058,4,2,1,381,0,1938,-37.7337,144.954803,11204
3,590000,7.8,3058,3,2,2,0,168,0,-37.737202,144.976395,11204
3,1030000,7.8,3058,3,1,1,404,0,0,-37.750401,144.953705,11204
4,1136000,7.8,3058,4,3,1,420,146,1920,-37.750099,144.962006,11204
2,635000,7.8,3058,2,1,1,97,95,2014,-37.751598,144.962296,11204
3,1061000,7.8,3058,3,1,1,527,0,0,-37.735901,144.950195,11204
4,1155000,7.8,3058,4,1,2,370,0,0,-37.743099,144.955994,11204
4,650000,7.8,3058,3,2,2,312,0,0,-37.736198,144.971405,11204
3,1286000,7.8,3058,3,2,2,435,0,0,-37.7477,144.948303,11204
3,885000,7.8,3058,3,1,2,255,0,1920,-37.749298,144.970093,11204
4,1160000,7.8,3058,4,2,5,371,0,1888,-37.743599,144.962006,11204
4,1400000,7.8,3058,4,1,1,856,189,1970,-37.743198,144.948105,11204
2,470000,7.8,3058,2,2,1,0,0,0,-37.7379,144.968307,11204
3,1260000,7.8,3058,3,2,0,407,230,1930,-37.747101,144.957901,11204
2,920000,7.8,3058,2,1,0,157,0,0,-37.746399,144.967606,11204
3,841000,7.8,3058,3,1,3,385,98,1920,-37.734001,144.960297,11204
2,537500,7.8,3058,2,1,1,0,73,1975,-37.7435,144.956299,11204
2,1130000,7.8,3058,2,1,2,520,0,0,-37.754299,144.971695,11204
2,598000,7.8,3058,2,1,1,108,100,2007,-37.7379,144.9617,11204
3,1120000,7.8,3058,3,2,1,293,180,2006,-37.7481,144.966293,11204
3,870000,7.8,3058,3,1,1,371,100,1980,-37.735001,144.955795,11204
3,680000,7.8,3058,2,1,2,462,72,1920,-37.744801,144.9478,11204
1,482500,7.8,3058,1,1,1,108,0,0,-37.755402,144.964798,11204
3,825000,7.8,3058,3,1,2,577,131,1920,-37.745899,144.977295,11204
3,725000,7.8,3058,3,1,0,238,131,1900,-37.753899,144.961197,11204
4,1250000,7.8,3058,4,3,1,515,249,1900,-37.7537,144.976593,11204
2,1008000,7.8,3058,2,1,3,457,89,1940,-37.7505,144.972504,11204
2,599000,7.8,3058,2,2,1,76,0,0,-37.747398,144.962097,11204
2,860000,7.8,3058,2,1,1,483,0,0,-37.7509,144.969604,11204
4,990000,7.8,3058,4,1,1,488,142,1930,-37.7537,144.953201,11204
2,451000,7.8,3058,2,1,1,0,72,1970,-37.751999,144.953995,11204
2,635000,7.8,3058,2,2,3,339,149,1920,-37.740398,144.955902,11204
5,1020000,7.8,3058,5,2,4,381,286,1985,-37.749199,144.968994,11204
3,967000,7.8,3058,3,1,1,169,0,0,-37.749401,144.968094,11204
3,1025000,7.8,3058,3,1,3,336,112,1950,-37.740799,144.955795,11204
3,700000,7.8,3058,3,1,1,138,102,2000,-37.740601,144.955505,11204
3,1130000,7.8,3058,3,1,3,206,80,1945,-37.738201,144.956299,11204
3,835000,7.8,3058,3,1,2,385,0,0,-37.737598,144.963806,11204
4,1075000,7.8,3058,4,1,4,531,187,1925,-37.747299,144.952805,11204
3,845000,7.8,3058,3,1,1,221,0,1980,-37.748001,144.960297,11204
3,600000,7.8,3058,3,1,1,102,95,1976,-37.736,144.966507,11204
4,1461000,7.8,3058,4,2,2,571,0,0,-37.753502,144.977905,11204
4,1150000,7.8,3058,4,2,2,43,205,1930,-37.745602,144.946899,11204
2,515000,7.8,3058,2,1,2,0,70,1970,-37.747398,144.9608,11204
3,770000,7.8,3058,4,1,2,408,0,1970,-37.736599,144.956406,11204
2,472000,7.8,3058,2,1,1,500,69,1975,-37.747002,144.951508,11204
2,901000,7.8,3058,2,1,1,545,107,1940,-37.744499,144.947098,11204
2,642000,7.8,3058,2,1,0,167,0,0,-37.7477,144.964706,11204
2,605000,7.8,3058,2,1,1,0,13,1969,-37.7519,144.972107,11204
3,687000,7.8,3058,3,1,1,116,140,1995,-37.745399,144.9487,11204
4,975000,7.8,3058,4,2,2,307,203,1996,-37.748001,144.960205,11204
3,985000,7.8,3058,3,1,1,309,0,1880,-37.743401,144.969696,11204
3,835000,7.8,3058,3,1,1,459,0,0,-37.7388,144.952896,11204
3,951000,7.8,3058,3,2,0,342,0,0,-37.743,144.955994,11204
3,1370000,7.8,3058,3,1,1,563,130,1930,-37.749298,144.977997,11204
2,700000,7.8,3058,2,1,2,381,92,1925,-37.740002,144.951599,11204
3,810000,7.8,3058,3,2,1,213,131,2010,-37.746101,144.958405,11204
2,445000,7.8,3058,2,1,1,0,0,2007,-37.733601,144.959702,11204
4,838000,7.8,3058,4,1,1,576,147,1960,-37.7369,144.963699,11204
2,810000,7.8,3058,2,1,1,370,0,0,-37.748901,144.959793,11204
4,1150000,7.8,3058,4,1,2,633,164,1990,-37.753101,144.950394,11204
4,931000,7.8,3058,3,1,1,412,160,1920,-37.743198,144.976807,11204
1,241000,7.8,3058,1,1,1,0,62,1976,-37.7463,144.963501,11204
4,1331000,7.8,3058,3,2,2,394,0,0,-37.753399,144.967896,11204
1,1007000,7.8,3058,1,2,0,807,1,0,-37.737301,144.982498,11204
2,981000,7.8,3058,2,1,1,263,114,1910,-37.749298,144.970001,11204
2,570000,7.8,3058,2,1,1,0,86,1900,-37.736698,144.970093,11204
2,500000,7.8,3058,2,1,1,113,70,1970,-37.742401,144.960999,11204
3,830000,7.8,3058,3,2,0,559,0,0,-37.7384,144.9617,11204
3,1194500,7.8,3058,2,1,2,537,0,0,-37.744301,144.949402,11204
2,425000,7.8,3058,2,2,1,0,0,0,-37.736301,144.972305,11204
2,645000,7.8,3058,2,1,1,702,0,0,-37.751701,144.979507,11204
4,895000,9.2,3058,4,2,2,661,0,0,-37.724602,144.982803,3445
3,655000,9.2,3058,3,1,0,404,98,1950,-37.730499,144.980301,3445
3,631000,9.2,3058,3,1,1,178,120,2012,-37.729698,144.964493,3445
2,600000,9.2,3058,2,1,1,145,105,2010,-37.7295,144.964096,3445
4,820000,9.2,3058,4,1,3,498,0,0,-37.732899,144.972107,3445
3,715000,9.2,3058,3,2,2,173,120,2010,-37.730801,144.9832,3445
3,735000,9.2,3058,3,1,1,427,0,0,-37.730301,144.977295,3445
3,864000,9.2,3058,3,1,2,565,115,1950,-37.728298,144.968994,3445
3,700000,9.2,3058,3,1,2,626,108,1950,-37.7201,144.969604,3445
4,735000,9.2,3058,4,2,2,302,0,0,-37.7271,144.984207,3445
2,591000,9.2,3058,2,1,1,0,86,2008,-37.721001,144.952698,3445
3,860000,9.2,3058,2,1,3,586,145,1950,-37.720501,144.965897,3445
2,765000,9.2,3058,2,1,2,563,116,1925,-37.723,144.960007,3445
3,625000,9.2,3058,3,1,2,104,138,2014,-37.730701,144.982605,3445
2,745000,9.2,3058,2,1,3,526,90,1940,-37.731998,144.9832,3445
4,1050000,9.2,3058,4,3,2,501,258,2016,-37.726601,144.9823,3445
3,782000,9.2,3058,3,1,3,576,0,0,-37.726898,144.965393,3445
2,935000,9.2,3058,2,1,2,833,107,1960,-37.729698,144.965393,3445
4,1009000,9.2,3058,4,1,2,590,0,1950,-37.7197,144.958496,3445
2,820000,9.2,3058,2,1,4,629,120,1960,-37.7276,144.968796,3445
3,780000,9.2,3058,3,1,2,307,96,1950,-37.7215,144.953293,3445
3,707000,9.2,3058,3,2,3,556,129,1950,-37.730499,144.960495,3445
3,772000,9.2,3058,3,1,1,367,0,0,-37.728001,144.962997,3445
3,745000,9.2,3058,3,1,3,473,0,0,-37.731602,144.978897,3445
2,532500,9.2,3058,2,1,1,168,0,1970,-37.73,144.962906,3445
3,750000,9.2,3058,3,2,2,310,0,0,-37.730499,144.980896,3445
3,815000,9.2,3058,3,2,2,376,0,0,-37.7295,144.981995,3445
3,637000,9.2,3058,3,1,4,498,97,1950,-37.7323,144.983307,3445
4,950000,9.2,3058,4,2,2,298,231,2013,-37.730801,144.983597,3445
3,780000,9.2,3058,3,1,2,677,0,0,-37.729698,144.964798,3445
3,860000,9.2,3058,3,2,3,472,134,1970,-37.734001,144.972794,3445
5,1172000,9.2,3058,5,3,2,425,37,2014,-37.730202,144.981598,3445
2,530000,9.2,3058,2,1,1,332,0,0,-37.7187,144.956406,3445
2,570000,9.2,3058,2,2,2,186,0,0,-37.726299,144.984299,3445
3,2000000,9.2,3058,4,1,1,973,0,0,-37.728401,144.984299,3445
3,650000,9.2,3058,3,1,1,407,95,1930,-37.7351,144.983307,3445
4,792000,9.2,3058,4,2,1,320,131,1950,-37.724201,144.961197,3445
3,720000,9.2,3058,3,1,2,499,105,1970,-37.723598,144.957596,3445
3,970000,9.2,3058,3,1,2,575,129,1960,-37.730701,144.970398,3445
2,750000,1.6,3066,2,1,1,115,0,0,-37.796799,144.989105,4553
2,890000,1.6,3066,2,1,1,178,70,1900,-37.797401,144.991501,4553
2,1260000,1.6,3066,2,1,1,0,129,1900,-37.804199,144.984497,4553
2,855000,1.6,3066,2,1,1,2886,122,1830,-37.804199,144.984497,4553
3,1260000,1.6,3066,3,1,0,167,0,1900,-37.7962,144.986603,4553
2,1320000,1.6,3066,2,2,1,0,0,0,-37.796902,144.988495,4553
2,1430000,1.6,3066,2,1,0,231,0,0,-37.796902,144.990494,4553
3,1125000,1.6,3066,3,2,2,0,151,2000,-37.8083,144.990799,4553
