distance,postcode,bedroom,bathroom,car,landsize,building area,year built
8.500000,3185,3,1,2,275,119,1900
8.500000,3185,2,2,2,155,137,2011
8.500000,3185,3,2,2,108,3,2002
8.500000,3185,4,2,2,527,184,1880
8.500000,3185,2,1,1,198,76,1968
8.500000,3185,3,1,2,463,102,1900
8.500000,3185,3,2,2,179,125,2000
8.500000,3185,3,2,2,492,181,1905
8.500000,3185,3,2,1,419,204,1908
8.500000,3185,3,1,1,0,1561,1966
8.500000,3185,2,1,1,1764,100,1930
8.500000,3185,3,1,1,590,185,1966
8.500000,3185,4,2,2,661,204,2000
8.500000,3185,3,2,2,195,125,2000
8.500000,3185,1,3,2,386,185,1913
8.500000,3185,3,2,2,108,142,2000
8.500000,3185,3,2,2,517,207,1900
8.500000,3185,3,1,2,351,108,1915
8.500000,3185,4,3,2,669,255,1930
8.500000,3185,3,1,1,0,95,1970
8.500000,3185,4,2,2,125,200,2000
8.500000,3185,4,2,2,376,192,1917
8.500000,3185,1,1,1,0,59,2006
8.500000,3185,5,3,2,701,273,1885
8.500000,3185,2,1,1,147,81,1915
8.500000,3185,2,2,1,0,76,1968
8.500000,3185,3,3,2,420,270,2016
8.500000,3185,3,1,1,418,152,1890
8.500000,3185,0,0,0,0,0,0
8.500000,3185,2,1,1,0,0,0
7.700000,3184,1,1,1,0,51,1930
7.700000,3184,3,2,2,1170,18,2010
7.700000,3184,1,1,0,0,33,1930
7.700000,3184,2,1,1,0,79,1970
7.700000,3184,2,1,1,553,83,1960
7.700000,3184,3,1,2,463,0,1900
7.700000,3184,2,1,1,0,71,1930
7.700000,3184,1,1,1,0,60,2001
7.700000,3184,2,1,0,0,80,1940
7.700000,3184,1,1,0,0,33,1930
7.700000,3184,3,2,1,400,126,1996
7.700000,3184,2,1,1,1966,85,1960
7.700000,3184,2,2,2,2381,18,2009
7.700000,3184,2,1,1,2925,75,1975
7.700000,3184,2,1,1,510,0,0
7.700000,3184,3,1,2,327,0,1900
7.700000,3184,2,1,2,0,85,1940
7.700000,3184,2,1,1,0,68,1960
7.700000,3184,1,1,1,0,50,1965
7.700000,3184,2,1,1,0,67,1930
7.700000,3184,2,1,0,163,92,1890
7.700000,3184,2,1,2,0,86,1930
7.700000,3184,3,1,0,257,138,1920
7.700000,3184,2,1,1,0,54,1970
7.700000,3184,2,1,1,0,76,1960
7.700000,3184,1,1,1,0,43,1970
7.700000,3184,2,2,1,317,0,1960
7.700000,3184,2,1,1,483,57,1950
7.700000,3184,2,1,1,0,77,1970
7.700000,3184,3,2,1,116,119,1996
7.700000,3184,2,1,1,626,75,1975
7.700000,3184,2,1,1,0,62,1950
7.700000,3184,2,1,1,0,70,1950
7.700000,3184,4,2,6,223,173,1910
7.700000,3184,2,1,0,249,92,1890
7.700000,3184,3,1,1,0,100,1960
7.700000,3184,3,2,1,75,122,2002
7.700000,3184,4,2,6,737,207,1915
7.700000,3184,2,1,2,0,85,2003
7.700000,3184,3,1,1,0,100,1960
7.700000,3184,2,1,1,0,76,1960
7.700000,3184,3,2,2,316,18,1910
7.700000,3184,2,1,1,1622,65,1970
7.700000,3184,2,1,0,0,70,1930
7.700000,3184,2,1,0,0,88,1940
7.700000,3184,2,2,1,0,84,1970
7.700000,3184,3,2,1,246,133,1950
7.700000,3184,2,2,1,799,104,1923
7.700000,3184,2,1,1,1307,85,1960
7.700000,3184,1,1,1,1547,43,1970
7.700000,3184,2,1,1,0,0,0
7.700000,3184,4,2,2,560,185,1920
7.700000,3184,2,1,1,0,70,1965
7.700000,3184,2,1,0,0,98,1930
7.700000,3184,1,1,1,0,42,1970
7.700000,3184,2,1,1,0,63,1970
7.700000,3184,2,1,1,0,67,1930
7.700000,3184,2,1,1,0,75,1960
7.700000,3184,1,1,1,0,51,1960
7.700000,3184,2,1,1,0,75,1975
7.700000,3184,3,2,1,218,119,1996
7.700000,3184,1,1,1,644,47,1960
7.700000,3184,1,1,1,0,60,2001
7.700000,3184,2,1,1,0,70,1935
7.700000,3184,3,1,1,345,100,1960
7.700000,3184,1,1,1,900,43,1970
7.700000,3184,2,1,0,0,80,1940
7.700000,3184,2,2,1,799,110,2012
7.700000,3184,2,1,1,0,75,1975
7.700000,3184,1,1,1,0,37,1970
7.700000,3184,2,1,1,0,83,1930
7.700000,3184,2,1,1,0,65,1970
7.700000,3184,2,1,1,0,50,1940
7.700000,3184,3,3,2,235,211,2005
7.700000,3184,1,1,1,0,37,1970
7.700000,3184,1,1,1,0,42,1970
7.700000,3184,4,3,2,348,218,1900
7.700000,3184,2,1,1,0,69,1930
7.700000,3184,2,1,1,0,75,1960
7.700000,3184,2,1,1,0,85,1940
7.700000,3184,2,1,0,0,47,1930
7.700000,3184,3,2,2,758,18,2010
7.700000,3184,3,2,2,374,162,1925
7.700000,3184,2,2,1,1307,0,1960
7.700000,3184,2,1,1,393,68,1923
8.000000,3040,3,2,2,684,147,1950
8.000000,3040,2,1,1,263,113,1980
8.000000,3040,2,1,1,250,83,1980
8.000000,3040,3,1,1,445,0,0
8.000000,3040,3,1,3,688,105,1930
8.000000,3040,4,1,2,733,0,1950
8.000000,3040,2,1,2,752,89,1990
8.000000,3040,3,2,2,225,98,2008
8.000000,3040,4,2,1,288,210,1980
8.000000,3040,2,1,1,250,76,1980
8.000000,3040,4,2,4,704,0,0
8.000000,3040,3,2,1,282,224,2013
8.000000,3040,2,1,1,168,77,2008
8.000000,3040,3,1,2,549,106,1950
8.000000,3040,4,2,1,291,183,1920
8.000000,3040,3,2,1,789,257,1890
8.000000,3040,3,2,2,648,215,1910
8.000000,3040,3,3,2,374,267,2015
8.000000,3040,3,1,1,754,0,0
8.000000,3040,2,1,1,646,100,1950
8.000000,3040,2,1,3,0,55,1975
8.000000,3040,3,2,2,188,171,1900
8.000000,3040,2,1,0,634,0,0
8.000000,3040,3,1,1,669,0,0
8.000000,3040,3,2,2,307,0,0
8.000000,3040,2,1,0,0,0,0
8.000000,3040,5,4,6,877,378,2005
8.000000,3040,1,1,1,0,0,1975
8.000000,3040,2,1,1,0,66,1970
8.000000,3040,2,1,1,228,59,1960
8.000000,3040,4,3,2,256,217,2015
8.000000,3040,2,1,1,916,0,0
8.000000,3040,6,4,2,860,355,1930
8.000000,3040,3,1,3,533,125,1955
8.000000,3040,3,1,3,477,105,1930
8.000000,3040,4,2,1,554,193,1940
8.000000,3040,3,1,2,226,120,2000
8.000000,3040,3,1,1,503,0,0
8.000000,3040,4,2,2,1021,0,0
8.000000,3040,3,1,2,396,116,1950
8.000000,3040,3,2,2,725,0,0
8.000000,3040,2,1,1,0,106,1940
8.000000,3040,4,2,2,503,160,2008
8.000000,3040,5,2,2,611,196,1920
8.000000,3040,4,3,1,475,272,2007
8.000000,3040,2,1,2,0,93,1972
8.000000,3040,3,2,1,619,137,1930
8.000000,3040,3,2,1,160,129,1985
8.000000,3040,2,1,1,0,72,1960
8.000000,3040,3,2,1,291,224,2013
8.000000,3040,3,1,1,464,120,2005
8.000000,3040,2,1,2,225,73,1975
8.000000,3040,2,1,1,160,73,2010
8.000000,3040,4,2,2,696,0,0
8.000000,3040,3,1,2,190,142,1999
8.000000,3040,2,1,1,196,73,2010
8.000000,3040,4,1,2,638,227,1900
8.000000,3040,2,1,1,0,73,2010
8.000000,3040,3,1,3,503,105,1930
8.000000,3040,3,2,2,282,0,0
8.000000,3040,2,1,2,244,73,1915
8.000000,3040,3,2,1,763,0,0
8.000000,3040,2,1,2,502,73,1915
8.000000,3040,5,3,2,700,454,1988
8.000000,3040,1,1,1,0,49,1960
8.000000,3040,3,2,1,683,145,1920
8.000000,3040,3,1,0,438,145,1900
8.000000,3040,2,1,1,0,66,1970
8.000000,3040,2,1,1,649,108,1950
8.000000,3040,3,1,2,319,120,1920
8.000000,3040,4,2,2,858,0,0
8.000000,3040,2,1,2,635,89,1990
8.000000,3040,3,1,1,551,114,1950
8.000000,3040,5,2,5,963,196,1920
8.000000,3040,1,1,1,0,52,1970
8.000000,3040,2,1,1,156,75,1994
8.000000,3040,2,1,2,477,143,1960
8.000000,3040,2,1,1,206,0,0
8.000000,3040,4,2,2,601,250,2010
8.000000,3040,3,1,3,855,105,1930
8.000000,3040,2,1,2,225,107,1990
8.000000,3040,4,1,1,700,100,1950
8.000000,3040,2,1,1,0,68,1975
8.000000,3040,4,2,2,705,0,0
8.000000,3040,3,1,1,420,145,1997
8.000000,3040,3,1,1,687,120,2016
8.000000,3040,3,1,1,175,132,1960
8.000000,3040,2,1,1,0,75,2011
8.000000,3040,3,1,2,388,116,1910
8.000000,3040,3,1,1,253,145,1997
8.000000,3040,2,1,1,0,66,1970
8.000000,3040,2,1,1,0,74,0
8.000000,3040,4,2,2,256,180,2013
8.000000,3040,4,3,1,519,218,1930
8.000000,3040,4,1,2,638,227,1900
8.000000,3040,3,2,2,383,0,0
8.000000,3040,2,1,1,0,66,1970
8.000000,3040,2,1,1,0,0,0
8.000000,3040,3,2,1,605,138,1920
8.000000,3040,2,1,1,0,106,1940
8.000000,3040,2,1,1,121,113,1970
8.000000,3040,2,1,1,0,65,1970
8.000000,3040,2,1,1,250,104,1988
8.000000,3040,2,1,1,201,80,1995
8.000000,3040,2,1,0,0,0,0
8.000000,3040,4,2,3,715,273,1920
8.000000,3040,2,1,1,0,73,2010
8.000000,3040,4,1,2,650,0,1950
8.000000,3040,3,1,4,687,120,2016
8.000000,3040,3,2,1,858,165,1938
8.000000,3040,3,1,0,300,145,1900
8.000000,3040,3,1,1,325,145,1997
8.000000,3040,7,2,2,870,0,0
8.000000,3040,2,1,1,0,68,1970
8.000000,3040,2,1,1,170,88,1994
8.000000,3040,1,1,1,0,125,1970
8.000000,3040,3,2,2,563,98,2008
8.000000,3040,3,2,1,580,145,1920
8.000000,3040,3,1,1,862,135,1970
8.000000,3040,3,2,2,247,266,1996
8.000000,3040,2,1,1,0,83,1975
8.000000,3040,2,1,1,1011,77,1970
8.000000,3040,5,3,2,657,284,1930
8.000000,3040,3,2,3,440,190,1930
8.000000,3040,3,1,2,605,127,1950
8.000000,3040,3,1,1,429,132,1960
8.000000,3040,3,1,1,618,132,1960
8.000000,3040,2,1,1,414,65,1970
8.000000,3040,3,1,2,396,700,1915
8.000000,3040,3,1,1,0,74,0
8.000000,3040,3,2,2,411,266,1996
8.000000,3040,3,2,1,400,168,1910
8.000000,3040,3,1,2,533,127,1950
8.000000,3040,2,1,1,0,59,1960
8.000000,3040,3,2,2,625,98,2008
8.000000,3040,2,1,1,0,75,1970
9.400000,3041,2,1,1,0,56,1975
9.400000,3041,3,2,2,758,104,2009
9.400000,3041,2,1,1,999,0,1970
9.400000,3041,1,1,1,0,65,1960
9.400000,3041,3,1,1,766,0,0
9.400000,3041,2,1,1,88,59,1960
9.400000,3041,5,3,2,463,196,1930
9.400000,3041,2,1,1,0,65,1960
9.400000,3041,3,2,1,0,134,2002
9.400000,3041,3,2,2,607,104,1940
9.400000,3041,3,2,2,189,104,2009
9.400000,3041,3,2,2,10100,104,2009
5.800000,3078,3,2,0,327,144,1910
5.800000,3078,3,1,2,309,110,2000
5.800000,3078,2,1,2,530,92,1950
5.800000,3078,3,1,1,235,107,1900
5.800000,3078,2,1,2,537,92,1950
5.800000,3078,4,2,1,381,145,1890
5.800000,3078,2,1,1,0,70,1970
5.800000,3078,2,1,1,0,77,2013
5.800000,3078,3,1,1,185,107,1990
5.800000,3078,2,1,1,0,68,1970
5.800000,3078,2,1,1,66,77,2002
5.800000,3078,2,1,1,0,56,1970
5.800000,3078,2,1,1,116,77,1985
5.800000,3078,4,2,2,490,226,2007
5.800000,3078,2,1,1,0,70,1970
5.800000,3078,3,2,1,743,0,0
5.800000,3078,2,1,1,1658,68,1970
5.800000,3078,1,1,1,0,68,1970
5.800000,3078,3,2,1,170,0,0
5.800000,3078,3,2,4,735,113,1950
5.800000,3078,3,1,4,553,109,1930
5.800000,3078,4,3,2,575,280,2015
5.800000,3078,2,1,1,285,70,1970
5.800000,3078,3,1,2,630,140,1930
5.800000,3078,2,1,1,140,2,2008
5.800000,3078,3,1,2,382,140,1950
5.800000,3078,2,1,1,0,68,2014
5.800000,3078,3,1,1,0,126,1910
5.800000,3078,2,1,2,0,75,1970
5.800000,3078,1,1,1,453,68,1970
5.800000,3078,2,1,1,0,77,2002
5.800000,3078,3,1,3,590,150,1925
5.800000,3078,3,1,1,496,122,1910
1.600000,3065,2,1,0,128,0,0
1.600000,3065,3,2,2,0,137,2004
1.600000,3065,2,1,2,0,71,1965
1.600000,3065,2,1,1,0,0,0
1.600000,3065,4,1,1,186,0,1902
1.600000,3065,1,1,0,87,66,1980
1.600000,3065,2,1,0,131,105,1890
1.600000,3065,3,2,2,0,137,2004
1.600000,3065,2,2,2,0,105,2000
1.600000,3065,4,4,2,337,291,1854
1.600000,3065,3,2,1,138,115,1900
1.600000,3065,3,2,1,187,0,0
1.600000,3065,3,1,1,113,105,1890
1.600000,3065,3,1,0,95,104,1880
1.600000,3065,2,1,0,141,105,1890
1.600000,3065,4,1,0,177,152,1890
1.600000,3065,1,1,1,0,52,2000
1.600000,3065,2,1,1,0,0,0
1.600000,3065,1,1,1,0,52,2011
1.600000,3065,3,2,1,132,165,1880
1.600000,3065,3,2,1,261,115,1900
1.600000,3065,3,2,1,2782,115,2000
1.600000,3065,2,1,1,0,0,0
1.600000,3065,2,1,0,106,101,1890
1.600000,3065,2,2,2,0,105,2000
1.600000,3065,2,1,1,157,110,1900
1.600000,3065,1,1,1,782,42,1975
1.600000,3065,2,1,1,0,74,1900
1.600000,3065,1,1,1,0,62,2011
1.600000,3065,2,2,1,64,138,1995
1.600000,3065,2,1,1,0,90,2002
1.600000,3065,2,1,1,0,70,2007
1.600000,3065,4,3,2,286,275,1890
1.600000,3065,2,1,0,67,0,1850
3.500000,3068,2,2,1,4332,85,2010
3.500000,3068,2,1,0,104,70,1880
3.500000,3068,2,1,1,107,64,1910
3.500000,3068,3,1,0,152,0,0
3.500000,3068,4,2,1,266,175,1950
3.500000,3068,2,3,0,2778,3558,0
3.500000,3068,2,2,2,4296,0,2011
3.500000,3068,3,2,1,177,145,2000
3.500000,3068,1,1,1,0,40,1975
3.500000,3068,3,1,0,249,132,1910
3.500000,3068,2,2,1,134,151,1905
3.500000,3068,2,1,1,150,77,1890
3.500000,3068,3,2,1,112,145,2000
3.500000,3068,2,1,1,197,128,1900
3.500000,3068,2,2,1,0,48,1980
3.500000,3068,2,1,0,122,0,0
3.500000,3068,2,2,1,4296,0,2011
3.500000,3068,3,1,0,275,116,1915
3.500000,3068,3,1,0,176,116,1900
3.500000,3068,2,1,1,148,0,2012
3.500000,3068,3,3,1,188,129,2000
3.500000,3068,5,2,3,818,133,2016
3.500000,3068,2,1,0,145,92,1890
3.500000,3068,4,2,2,233,216,1890
3.500000,3068,3,2,1,445,175,1890
3.500000,3068,4,2,1,188,165,1900
3.500000,3068,2,1,0,143,0,0
3.500000,3068,2,1,1,223,118,1885
3.500000,3068,3,2,1,104,110,1890
3.500000,3068,2,1,1,378,0,2012
3.500000,3068,2,1,0,148,0,0
3.500000,3068,3,2,1,240,145,2000
3.500000,3068,2,1,0,136,92,1890
3.500000,3068,2,2,2,0,95,2002
3.500000,3068,3,1,1,0,0,1970
3.500000,3068,2,1,2,487,92,2010
3.500000,3068,4,3,2,127,209,2008
3.500000,3068,2,1,0,106,119,1880
3.500000,3068,3,2,1,77,133,2016
3.500000,3068,3,1,1,225,110,1890
3.500000,3068,2,1,2,487,105,1940
3.500000,3068,1,1,1,0,32,1970
3.500000,3068,2,1,0,176,0,0
3.500000,3068,2,1,0,153,0,0
3.500000,3068,4,1,2,475,0,0
3.500000,3068,2,1,0,100,72,1890
3.500000,3068,3,2,0,357,135,1880
3.500000,3068,3,1,0,370,132,1910
3.500000,3068,3,1,1,203,110,1890
3.500000,3068,4,2,1,197,175,1950
3.500000,3068,2,1,1,4296,0,2012
3.500000,3068,3,2,0,127,135,1890
3.500000,3068,3,1,0,309,0,0
3.500000,3068,3,2,0,202,307,1898
3.500000,3068,3,2,2,0,95,2002
3.500000,3068,3,1,0,193,132,1910
3.500000,3068,2,1,1,0,48,1980
3.500000,3068,2,1,1,0,75,1980
3.500000,3068,2,1,2,204,92,2010
3.500000,3068,3,2,1,118,103,1905
3.500000,3068,2,1,0,160,119,1880
4.400000,3031,2,1,1,168,0,0
4.400000,3031,2,1,1,0,60,1970
4.400000,3031,1,1,1,2077,0,0
4.400000,3031,2,1,1,0,63,1970
4.400000,3031,1,1,1,0,46,1970
4.400000,3031,3,2,0,167,150,1900
4.400000,3031,2,1,1,0,59,1970
4.400000,3031,2,1,1,0,62,1980
4.400000,3031,3,1,0,294,140,1900
4.400000,3031,3,1,1,272,131,1885
4.400000,3031,2,1,1,193,96,1890
4.400000,3031,2,1,0,136,78,1900
4.400000,3031,2,1,1,140,98,1890
4.400000,3031,2,1,1,0,96,1890
4.400000,3031,2,1,0,225,85,1930
4.400000,3031,2,1,0,202,78,1900
4.400000,3031,3,1,1,212,102,1930
4.400000,3031,3,1,0,162,136,1890
4.400000,3031,2,1,1,313,20,1890
4.400000,3031,4,1,1,616,62,1980
4.400000,3031,3,2,2,226,140,2002
4.400000,3031,2,1,1,0,60,1970
4.400000,3031,2,1,1,0,60,1970
4.400000,3031,1,1,1,0,46,1970
4.400000,3031,2,2,1,0,79,2009
4.400000,3031,2,1,1,0,60,1910
4.400000,3031,1,1,1,0,46,1970
4.400000,3031,3,2,0,179,150,1900
4.400000,3031,2,1,0,165,105,0
4.400000,3031,3,1,4,402,102,1915
4.400000,3031,4,2,0,162,96,1905
4.400000,3031,1,1,1,818,50,1880
4.400000,3031,2,1,1,0,60,1970
4.400000,3031,3,1,1,244,84,1940
4.400000,3031,2,1,1,0,52,1970
6.400000,3011,3,1,1,259,98,1900
6.400000,3011,1,1,0,0,0,2007
6.400000,3011,4,2,1,319,130,1915
6.400000,3011,2,1,1,0,0,0
6.400000,3011,3,1,1,292,98,1900
6.400000,3011,3,1,0,164,93,1900
6.400000,3011,3,2,2,497,156,1890
6.400000,3011,4,2,1,154,161,2007
6.400000,3011,1,1,1,0,50,1970
6.400000,3011,3,2,2,204,106,1990
6.400000,3011,1,1,1,0,52,1970
6.400000,3011,4,2,2,250,160,2000
6.400000,3011,2,1,3,2794,87,2000
6.400000,3011,2,1,1,47,35,2013
6.400000,3011,2,1,1,556,75,2010
6.400000,3011,1,1,0,0,0,1980
6.400000,3011,3,1,1,361,118,1940
6.400000,3011,1,1,1,665,46,1970
6.400000,3011,2,1,1,0,75,1968
6.400000,3011,2,1,0,215,98,1910
6.400000,3011,3,1,3,585,120,1950
6.400000,3011,3,1,3,413,120,1950
6.400000,3011,2,1,1,0,75,2010
6.400000,3011,3,1,1,0,141,2010
6.400000,3011,3,1,2,411,0,0
6.400000,3011,3,1,1,0,90,1985
6.400000,3011,2,1,2,277,87,1890
6.400000,3011,2,1,0,210,80,1900
6.400000,3011,2,1,1,0,65,1980
6.400000,3011,4,2,3,0,190,1950
6.400000,3011,3,2,2,164,3,2008
6.400000,3011,3,2,1,197,0,0
6.400000,3011,2,1,2,657,92,1940
6.400000,3011,3,2,1,8680,0,0
6.400000,3011,3,1,1,265,115,1910
6.400000,3011,2,1,1,0,75,2010
6.400000,3011,2,1,1,111,0,0
6.400000,3011,2,1,1,162,75,2000
6.400000,3011,3,1,2,633,0,0
6.400000,3011,2,1,1,451,130,1910
6.400000,3011,3,1,2,323,129,1900
6.400000,3011,2,1,1,0,69,1960
6.400000,3011,2,1,1,0,66,2012
6.400000,3011,2,2,1,65,80,2014
6.400000,3011,2,1,1,184,103,1900
6.400000,3011,1,1,1,0,50,1920
6.400000,3011,2,1,3,207,87,1960
6.400000,3011,3,1,1,246,120,1940
6.400000,3011,1,1,1,0,50,1970
6.400000,3011,3,2,2,384,106,1990
6.400000,3011,3,1,1,242,99,1920
6.400000,3011,2,2,1,65,78,2013
6.400000,3011,2,1,1,0,0,0
6.400000,3011,1,1,1,59,70,1965
6.400000,3011,3,2,2,322,228,1980
6.400000,3011,3,2,1,122,0,0
6.400000,3011,1,1,1,0,50,1970
6.400000,3011,3,1,0,262,92,1930
6.400000,3011,2,1,1,0,75,2007
6.400000,3011,2,1,2,253,90,1910
6.400000,3011,3,2,1,122,0,0
6.400000,3011,2,1,1,212,98,1900
6.400000,3011,2,1,1,320,94,1900
6.400000,3011,2,1,1,313,93,1915
6.400000,3011,4,2,2,0,126,2015
6.400000,3011,2,1,1,222,109,1920
6.400000,3011,2,1,1,132,83,1970
6.400000,3011,2,1,0,258,108,1900
6.400000,3011,1,1,1,1783,42,1975
6.400000,3011,3,1,1,125,113,2000
6.400000,3011,3,1,1,190,99,1930
6.400000,3011,2,1,1,882,74,1970
6.400000,3011,3,1,1,211,94,1910
6.400000,3011,2,1,1,0,75,2010
6.400000,3011,3,2,2,196,154,2006
6.400000,3011,3,1,1,0,90,1985
6.400000,3011,2,1,1,0,55,1960
6.400000,3011,2,1,2,260,275,1940
6.400000,3011,2,1,2,130,70,1920
6.400000,3011,3,2,2,112,168,2010
6.400000,3011,2,1,0,238,99,0
6.400000,3011,4,2,1,319,130,1915
6.400000,3011,2,1,1,0,75,2007
6.400000,3011,3,1,0,268,93,1900
6.400000,3011,3,2,2,458,98,1930
6.400000,3011,2,2,1,65,79,2009
6.400000,3011,4,2,1,369,151,1910
6.400000,3011,3,2,2,102,102,2011
6.400000,3011,4,1,1,799,160,1910
6.400000,3011,2,1,1,355,74,1890
6.400000,3011,2,1,2,274,275,2000
9.200000,3146,3,2,3,680,170,1935
9.200000,3146,3,1,2,653,0,0
9.200000,3146,4,3,2,856,265,1920
9.200000,3146,4,3,2,919,353,1925
9.200000,3146,4,2,2,868,217,1930
9.200000,3146,4,2,1,739,183,2002
9.200000,3146,2,1,1,0,85,1960
9.200000,3146,4,2,4,1318,217,1910
9.200000,3146,3,1,2,627,142,1920
9.200000,3146,3,2,2,217,163,2006
9.200000,3146,3,1,1,753,118,1940
9.200000,3146,4,4,2,708,323,1985
9.200000,3146,3,1,2,660,143,1941
9.200000,3146,3,2,1,704,134,1940
9.200000,3146,5,3,4,619,327,2003
9.200000,3146,4,3,2,638,314,1930
9.200000,3146,4,2,3,630,314,2000
9.200000,3146,4,3,4,1258,254,1941
9.200000,3146,2,1,1,0,63,1968
9.200000,3146,3,2,1,704,134,1940
9.200000,3146,3,2,2,904,0,0
9.200000,3146,4,2,2,745,157,1920
9.200000,3146,3,2,2,625,188,1951
9.200000,3146,4,2,2,859,351,2009
9.200000,3146,3,2,2,652,0,0
9.200000,3146,3,2,1,233,134,1940
9.200000,3146,4,2,3,553,143,1910
9.200000,3146,4,3,2,1184,305,1935
9.200000,3146,2,1,1,0,65,1970
9.200000,3146,3,1,1,215,118,1940
9.200000,3146,3,2,2,662,0,0
9.200000,3146,3,1,2,297,142,1930
9.200000,3146,5,3,2,650,0,1940
9.200000,3146,2,2,2,281,184,1950
9.200000,3146,4,2,2,630,351,2009
9.200000,3146,2,0,0,207,0,0
9.200000,3146,3,2,2,370,163,2006
9.200000,3146,4,2,2,659,212,1930
9.200000,3146,4,3,4,1258,30,1930
9.200000,3146,2,1,1,0,85,1960
9.200000,3146,3,2,2,669,0,1920
9.200000,3146,1,1,1,63,52,1980
9.200000,3146,3,2,2,365,0,1920
9.200000,3146,4,3,2,743,0,1980
9.200000,3146,3,1,3,650,136,1930
9.200000,3146,1,1,1,1097,38,1982
9.200000,3146,2,1,2,123,0,0
9.200000,3146,4,2,2,652,230,1925
9.200000,3146,2,1,2,251,115,1910
9.200000,3146,3,1,2,504,142,1920
9.200000,3146,3,2,3,607,0,0
9.200000,3146,3,3,2,385,255,1988
9.200000,3146,6,2,2,0,131,1995
9.200000,3146,1,1,1,745,44,1970
9.200000,3146,5,3,1,696,248,1920
9.200000,3146,4,0,0,769,0,0
9.200000,3146,4,2,4,1005,351,1980
9.200000,3146,2,1,1,0,1143,0
9.200000,3146,2,1,1,84,84,1960
9.200000,3146,5,3,2,650,0,1940
9.200000,3146,4,3,1,650,266,1946
9.200000,3146,2,1,1,0,1143,0
9.200000,3146,3,2,2,278,163,1999
9.200000,3146,3,2,2,328,176,1990
9.200000,3146,2,1,2,334,115,1930
9.200000,3146,2,1,1,1069,33,1960
9.200000,3146,3,0,0,769,0,0
9.200000,3146,3,2,2,342,0,0
9.200000,3146,2,1,1,412,123,1950
9.200000,3146,3,1,2,652,143,1941
9.200000,3146,5,4,4,802,206,2013
9.200000,3146,4,2,4,885,217,1910
9.200000,3146,3,3,2,366,26,1999
9.200000,3146,1,1,0,0,49,1960
9.200000,3146,4,2,3,733,205,1930
9.200000,3146,5,3,3,778,326,2000
9.200000,3146,3,1,3,557,138,1950
9.200000,3146,3,1,3,603,136,1930
9.200000,3146,3,1,2,650,142,1930
9.200000,3146,2,1,1,0,1143,0
9.200000,3146,2,1,2,821,115,1910
9.200000,3146,2,2,2,718,184,1950
9.200000,3146,3,2,2,668,0,1920
9.200000,3146,5,3,2,642,336,1930
9.200000,3146,5,4,2,830,520,2009
9.200000,3146,4,3,2,840,326,1930
9.200000,3146,2,1,1,0,65,1960
9.200000,3146,5,2,2,400,270,1925
9.200000,3146,2,1,1,0,1143,0
9.200000,3146,2,1,2,166,0,0
9.200000,3146,3,2,2,541,193,1975
9.200000,3146,3,3,2,677,26,1910
9.200000,3146,2,1,1,0,65,1960
9.200000,3146,4,2,2,775,155,1960
9.200000,3146,3,1,2,700,142,1930
9.200000,3146,3,1,3,609,140,1930
9.200000,3146,4,2,3,548,205,1930
9.200000,3146,1,1,1,602,44,1970
9.200000,3146,2,1,2,0,74,1940
9.200000,3146,3,1,3,401,107,1935
9.200000,3146,4,3,2,603,246,2007
9.200000,3146,2,1,1,553,0,0
9.200000,3146,2,1,1,0,85,1960
9.200000,3146,3,1,2,762,153,1930
9.200000,3146,3,1,2,685,143,1941
9.200000,3146,2,1,1,0,80,1960
9.200000,3146,3,1,2,615,607,1940
9.200000,3146,3,2,2,307,188,1951
9.200000,3146,1,1,1,805,38,2011
9.200000,3146,4,2,2,706,295,1966
9.200000,3146,5,3,2,696,0,1989
9.200000,3146,5,2,2,654,354,2015
9.200000,3146,4,2,2,645,216,1930
9.200000,3146,4,2,2,1485,295,1966
9.200000,3146,2,1,1,0,0,0
9.200000,3146,5,2,2,1339,270,1925
9.200000,3146,3,2,3,397,170,1935
9.200000,3146,4,3,2,394,0,1980
9.200000,3146,3,1,2,464,142,1920
9.200000,3146,3,2,2,648,193,1975
9.200000,3146,3,2,4,401,0,0
9.200000,3146,2,1,2,438,107,1910
9.200000,3146,5,3,2,709,672,1930
9.200000,3146,2,1,1,0,85,1960
13.000000,3046,3,1,2,696,118,1960
13.000000,3046,3,1,3,640,144,1960
13.000000,3046,3,2,2,244,3,2010
13.000000,3046,3,1,1,336,0,0
13.000000,3046,3,1,2,766,127,1965
13.000000,3046,5,3,2,700,0,1970
13.000000,3046,5,3,1,487,152,2013
13.000000,3046,4,2,1,683,138,2017
13.000000,3046,3,1,4,700,105,1950
13.000000,3046,3,2,3,1029,136,1950
13.000000,3046,3,1,1,652,0,1960
13.000000,3046,2,1,1,164,100,2010
13.000000,3046,2,1,2,832,91,2012
13.000000,3046,4,2,4,1011,194,1970
13.000000,3046,2,1,1,164,114,2010
13.000000,3046,2,1,2,643,81,2000
13.000000,3046,3,1,2,674,0,1976
13.000000,3046,3,1,4,640,97,1950
13.000000,3046,3,1,1,701,0,0
13.000000,3046,3,1,2,702,0,0
13.000000,3046,3,2,2,224,3,1950
13.000000,3046,3,2,1,259,150,2003
13.000000,3046,3,1,2,753,0,0
13.000000,3046,3,1,1,589,130,2000
13.000000,3046,3,2,1,136,130,2014
13.000000,3046,3,1,4,734,140,1960
