suburb,address,rooms,type,price,method,seller,date,distance,postcode,bedroom,bathroom,car,landsize,building_area,year_built,council_area,lattitude,longitude,region_name,property_count
Avondale Heights,1/24 Bordeaux St,2,h,522500,S,Nelson,24-09-2016,10.5,3034,2,1,1,220,101,1995,Moonee Valley,-37.756001,144.864105,Western Metropolitan,4502
Avondale Heights,72 Military Rd,4,h,680000,PI,Nelson,24-09-2016,10.5,3034,4,2,2,554,140,1960,Moonee Valley,-37.7649,144.863297,Western Metropolitan,4502
Avondale Heights,1/5 South Tce,3,u,500000,S,Nelson,24-09-2016,10.5,3034,3,1,1,260,0,1990,Moonee Valley,-37.750702,144.857605,Western Metropolitan,4502
Avondale Heights,1/4 Weyburn Pl,2,t,550000,SP,Moonee,24-09-2016,10.5,3034,2,1,2,158,0,1993,Moonee Valley,-37.759201,144.868103,Western Metropolitan,4502
Avondale Heights,19 Clarendon St,3,h,730000,S,Jas,25-02-2017,10.5,3034,3,2,2,705,0,1196,Moonee Valley,-37.765999,144.859604,Western Metropolitan,4502
Avondale Heights,2 Drake Ct,3,h,875000,S,Edward,25-02-2017,10.5,3034,3,1,3,812,117,1960,Moonee Valley,-37.764999,144.857803,Western Metropolitan,4502
Avondale Heights,11 South Tce,3,h,850000,SP,Moonee,25-02-2017,10.5,3034,3,2,8,585,0,1196,Moonee Valley,-37.750999,144.857101,Western Metropolitan,4502
Avondale Heights,61 Doyle St,3,h,635000,SP,Moonee,26-07-2016,10.5,3034,3,1,1,597,0,1196,Moonee Valley,-37.756802,144.857193,Western Metropolitan,4502
Avondale Heights,109 North Rd,4,h,762000,S,Nelson,26-07-2016,10.5,3034,4,2,2,589,150,1961,Moonee Valley,-37.757301,144.853394,Western Metropolitan,4502
Avondale Heights,2/4 Carmyle Ct,2,u,411000,PI,Barry,27-11-2016,10.5,3034,2,1,1,0,85,1995,Moonee Valley,-37.760799,144.863007,Western Metropolitan,4502
Avondale Heights,10 Intervale Dr,4,h,790000,S,Barry,27-11-2016,10.5,3034,4,2,2,570,0,1196,Moonee Valley,-37.751301,144.858994,Western Metropolitan,4502
Avondale Heights,328 Milleara Rd,4,h,605000,S,Barry,27-11-2016,10.5,3034,4,1,0,569,0,1196,Moonee Valley,-37.756302,144.860107,Western Metropolitan,4502
Avondale Heights,10 Skewes St,3,h,805000,S,Nelson,27-11-2016,10.5,3034,3,2,2,593,103,1970,Moonee Valley,-37.7607,144.858093,Western Metropolitan,4502
Avondale Heights,62 Skewes St,4,h,890000,S,Moonee,27-11-2016,10.5,3034,4,2,4,585,0,1960,Moonee Valley,-37.757,144.856598,Western Metropolitan,4502
Avondale Heights,49 Rogerson St,3,h,795000,S,Barry,28-05-2016,10.5,3034,3,1,1,549,0,1196,Moonee Valley,-37.7644,144.857498,Western Metropolitan,4502
Avondale Heights,43 Skewes St,3,h,634000,S,Nelson,28-05-2016,10.5,3034,4,2,1,582,153,1950,Moonee Valley,-37.7584,144.856796,Western Metropolitan,4502
Avondale Heights,63 Doyle St,3,h,642000,SP,Moonee,28-08-2016,10.5,3034,3,1,1,590,0,1960,Moonee Valley,-37.756699,144.857193,Western Metropolitan,4502
Avondale Heights,235 Military Rd,3,h,863000,S,Barry,28-08-2016,10.5,3034,3,2,3,638,0,1196,Moonee Valley,-37.754601,144.858505,Western Metropolitan,4502
Avondale Heights,57 North Rd,3,h,740000,SP,Moonee,28-08-2016,10.5,3034,3,1,2,607,0,1196,Moonee Valley,-37.754601,144.856995,Western Metropolitan,4502
Balaclava,18 Linton St,4,h,1819000,S,Gary,03-09-2016,6.6,3183,3,2,1,244,180,1900,Port Phillip,-37.866798,144.992798,Southern Metropolitan,2952
Balaclava,7/72 Grosvenor St,2,u,410000,PI,hockingstuart,03-12-2016,6.6,3183,2,1,2,0,61,1965,Port Phillip,-37.8731,144.995804,Southern Metropolitan,2952
Balaclava,3/88 Grosvenor St,1,u,280000,VB,hockingstuart,07-05-2016,6.6,3183,1,1,1,0,0,1196,Port Phillip,-37.873299,144.996994,Southern Metropolitan,2952
Balaclava,1/34 Gourlay St,2,t,1015000,S,Gary,07-11-2016,6.6,3183,2,1,2,114,120,2000,Port Phillip,-37.872299,144.996094,Southern Metropolitan,2952
Balaclava,4/9 Gourlay St,2,u,502500,S,Buxton,15-10-2016,6.6,3183,2,1,1,0,65,1960,Port Phillip,-37.872501,144.995193,Southern Metropolitan,2952
Balaclava,1/22 Sycamore Gr,2,u,520000,S,Gary,15-10-2016,6.6,3183,2,1,0,0,58,1970,Port Phillip,-37.874199,144.997192,Southern Metropolitan,2952
Balaclava,6/23 Gourlay St,2,u,442000,SP,Buxton,17-09-2016,6.6,3183,2,1,1,0,61,1960,Port Phillip,-37.872601,144.996201,Southern Metropolitan,2952
Balaclava,6 Blenheim St,3,h,1193000,S,McGrath,18-06-2016,6.6,3183,3,1,1,178,100,1920,Port Phillip,-37.866299,144.994797,Southern Metropolitan,2952
Balaclava,3/20 Orange Gr,2,u,416000,S,Chisholm,18-06-2016,6.6,3183,2,1,1,0,49,1960,Port Phillip,-37.867802,144.996597,Southern Metropolitan,2952
Balaclava,2/360 Carlisle St,2,u,820000,S,Gary,19-11-2016,6.6,3183,2,1,1,0,0,1196,Port Phillip,-37.869099,144.997406,Southern Metropolitan,2952
Balaclava,2/19 Camden St,2,u,474000,S,hockingstuart,22-05-2016,6.6,3183,2,1,1,0,59,1970,Port Phillip,-37.866699,144.991699,Southern Metropolitan,2952
Balaclava,1/17 Albion St,2,h,981000,S,Buxton,25-02-2017,6.6,3183,2,1,0,159,84,1930,Port Phillip,-37.874001,144.993301,Southern Metropolitan,2952
Balaclava,10 Grosvenor St,3,h,1690000,S,McGrath,25-02-2017,6.6,3183,3,2,2,339,159,1890,Port Phillip,-37.872002,144.990906,Southern Metropolitan,2952
Balaclava,3/33 Gourlay St,2,u,540000,VB,McGrath,27-06-2016,6.6,3183,2,1,1,483,51,1970,Port Phillip,-37.8727,144.996902,Southern Metropolitan,2952
Balaclava,41 Marlborough St,3,h,1080000,S,Buxton,27-06-2016,6.6,3183,3,1,1,157,0,1928,Port Phillip,-37.869598,144.992493,Southern Metropolitan,2952
Balaclava,15/36 Brighton Rd,1,u,500000,SP,Biggin,27-11-2016,6.6,3183,1,1,0,0,0,1196,Port Phillip,-37.873001,144.990707,Southern Metropolitan,2952
Balaclava,5/11 Albion St,2,u,497500,PI,hockingstuart,28-08-2016,6.6,3183,2,0,0,0,0,1196,Port Phillip,-37.873901,144.992905,Southern Metropolitan,2952
Balwyn,166 Gordon St,2,h,2100000,S,Marshall,03-09-2016,9.7,3103,2,1,1,659,123,1920,Boroondara,-37.809399,145.080704,Southern Metropolitan,5682
Balwyn,36 Narrak Rd,4,h,1800000,VB,Marshall,03-09-2016,9.7,3103,4,2,2,715,218,1985,Boroondara,-37.811001,145.095795,Southern Metropolitan,5682
Balwyn,2/16 Westminster St,2,t,1255000,S,Noel,03-09-2016,9.7,3103,2,1,1,208,129,2000,Boroondara,-37.812801,145.097504,Southern Metropolitan,5682
Balwyn,2/74 Balwyn Rd,3,u,1070000,SA,Philip,03-12-2016,9.7,3103,3,2,2,206,112,1998,Boroondara,-37.816101,145.081207,Southern Metropolitan,5682
Balwyn,112 Belmore Rd,5,h,2570000,PI,RT,03-12-2016,9.7,3103,5,3,2,715,420,2009,Boroondara,-37.802799,145.076797,Southern Metropolitan,5682
Balwyn,27 Bevan St,4,h,2400000,VB,RW,03-12-2016,9.7,3103,4,2,2,744,226,1985,Boroondara,-37.814701,145.074799,Southern Metropolitan,5682
Balwyn,129 Gordon St,3,h,2200000,S,North,03-12-2016,9.7,3103,3,3,2,651,266,1196,Boroondara,-37.808498,145.076401,Southern Metropolitan,5682
Balwyn,4 Melba Ct,5,h,3250000,PI,hockingstuart,03-12-2016,9.7,3103,5,5,2,651,410,1196,Boroondara,-37.807098,145.090805,Southern Metropolitan,5682
Balwyn,5/14 Parring Rd,2,u,806000,S,Noel,03-12-2016,9.7,3103,2,1,1,122,97,1977,Boroondara,-37.812401,145.091599,Southern Metropolitan,5682
Balwyn,349 Union Rd,6,h,4000000,VB,Jellis,03-12-2016,9.7,3103,6,4,7,2051,449,1935,Boroondara,-37.805099,145.101593,Southern Metropolitan,5682
Balwyn,3/10 Westminster St,2,h,1215000,S,Jellis,03-12-2016,9.7,3103,2,2,2,0,0,1196,Boroondara,-37.8134,145.097198,Southern Metropolitan,5682
Balwyn,22 Yongala St,5,h,2250000,PI,Noel,03-12-2016,9.7,3103,5,3,2,600,356,2006,Boroondara,-37.806099,145.080093,Southern Metropolitan,5682
Balwyn,3/30 Cremorne St,2,u,812000,S,Jellis,04-03-2017,9.7,3103,2,1,1,206,0,1196,Boroondara,-37.8092,145.077805,Southern Metropolitan,5682
Balwyn,9/5 Boston Rd,3,h,1140000,S,Nelson,04-06-2016,9.7,3103,3,2,2,175,0,1976,Boroondara,-37.8162,145.077103,Southern Metropolitan,5682
Balwyn,17 Gordon St,3,h,2330000,S,Marshall,04-06-2016,9.7,3103,3,2,1,853,0,1196,Boroondara,-37.806999,145.063507,Southern Metropolitan,5682
Balwyn,40 Metung St,5,h,2800000,VB,Marshall,04-06-2016,9.7,3103,5,3,2,678,349,2001,Boroondara,-37.804798,145.070801,Southern Metropolitan,5682
Balwyn,4/30 Weir St,2,u,605000,S,Marshall,04-06-2016,9.7,3103,2,1,1,0,0,1196,Boroondara,-37.815201,145.084305,Southern Metropolitan,5682
Balwyn,1/37 Yongala St,3,h,1255000,PI,Noel,04-06-2016,9.7,3103,3,2,2,308,0,1196,Boroondara,-37.805599,145.078796,Southern Metropolitan,5682
Balwyn,142 Balwyn Rd,2,h,1850000,VB,Fletchers,06-08-2016,9.7,3103,3,1,1,1015,166,1930,Boroondara,-37.8074,145.082596,Southern Metropolitan,5682
Balwyn,9/11 Parring Rd,2,u,805000,S,Noel,06-08-2016,9.7,3103,3,1,1,209,0,1975,Boroondara,-37.8125,145.090103,Southern Metropolitan,5682
Balwyn,4/3 King St,3,h,700000,VB,Marshall,07-05-2016,9.7,3103,3,1,1,188,110,1970,Boroondara,-37.806499,145.065002,Southern Metropolitan,5682
Balwyn,27 Nungerner St,4,h,2130000,PI,Jellis,07-05-2016,9.7,3103,4,2,2,664,0,1196,Boroondara,-37.8055,145.069901,Southern Metropolitan,5682
Balwyn,3/18 Weir St,2,h,500000,S,Marshall,07-05-2016,9.7,3103,2,1,1,0,72,1960,Boroondara,-37.8162,145.084106,Southern Metropolitan,5682
Balwyn,3 Westminster St,3,h,2125000,SP,Jellis,07-05-2016,9.7,3103,3,2,2,699,252,1985,Boroondara,-37.813999,145.096603,Southern Metropolitan,5682
Balwyn,13 Naroo St,4,h,1800000,PI,Jellis,08-10-2016,9.7,3103,3,2,2,577,200,1948,Boroondara,-37.8032,145.069305,Southern Metropolitan,5682
Balwyn,101/201 Whitehorse Rd,2,u,635000,S,Fletchers,08-10-2016,9.7,3103,2,1,1,0,70,2014,Boroondara,-37.8116,145.072403,Southern Metropolitan,5682
Balwyn,1/252 Union Rd,2,u,526000,S,hockingstuart,10-09-2016,9.7,3103,2,1,1,0,73,1960,Boroondara,-37.8144,145.099304,Southern Metropolitan,5682
Balwyn,9/204 Whitehorse Rd,1,h,390000,VB,Jellis,10-09-2016,9.7,3103,1,1,1,740,0,1196,Boroondara,-37.8125,145.077499,Southern Metropolitan,5682
Balwyn,1/18 Belmore Rd,3,h,905000,S,Kay,10-12-2016,9.7,3103,3,1,2,281,150,1995,Boroondara,-37.8013,145.065201,Southern Metropolitan,5682
Balwyn,316 Belmore Rd,4,h,1750000,PI,Ascend,10-12-2016,9.7,3103,4,3,2,453,308,2016,Boroondara,-37.804401,145.100601,Southern Metropolitan,5682
Balwyn,11/22 Brenbeal St,2,t,760000,S,Christopher,10-12-2016,9.7,3103,2,1,1,121,100,1960,Boroondara,-37.811199,145.088104,Southern Metropolitan,5682
Balwyn,18 Fitzgerald St,4,h,3180000,S,Kay,10-12-2016,9.7,3103,4,3,4,1148,0,1196,Boroondara,-37.8088,145.099106,Southern Metropolitan,5682
Balwyn,3/3 Iramoo St,3,t,1367000,S,Jellis,10-12-2016,9.7,3103,3,2,2,219,164,2003,Boroondara,-37.8125,145.0849,Southern Metropolitan,5682
Balwyn,18 Metung St,5,h,3600000,SP,Marshall,10-12-2016,9.7,3103,5,3,2,678,0,1196,Boroondara,-37.806301,145.070496,Southern Metropolitan,5682
Balwyn,25 Percy St,5,h,2550000,S,Marshall,10-12-2016,9.7,3103,5,3,2,642,0,1930,Boroondara,-37.809601,145.073502,Southern Metropolitan,5682
Balwyn,2/8 Evelina St,4,t,1400000,PI,Noel,12-11-2016,9.7,3103,4,3,2,241,240,2009,Boroondara,-37.804199,145.104202,Southern Metropolitan,5682
Balwyn,5 Millah Rd,4,h,3270000,S,Fletchers,12-11-2016,9.7,3103,4,2,4,935,241,1927,Boroondara,-37.815701,145.079498,Southern Metropolitan,5682
Balwyn,6/10 Brenbeal St,2,u,625000,PI,Jellis,13-08-2016,9.7,3103,2,1,1,115,104,1960,Boroondara,-37.812199,145.087906,Southern Metropolitan,5682
Balwyn,4/4 Raynes St,2,t,700000,VB,Noel,13-08-2016,9.7,3103,2,1,1,104,0,1196,Boroondara,-37.806099,145.087799,Southern Metropolitan,5682
Balwyn,1 Weston St,3,h,1860000,S,Marshall,14-05-2016,9.7,3103,3,1,4,671,465,1196,Boroondara,-37.811699,145.077499,Southern Metropolitan,5682
Balwyn,38 Frederick St,4,h,2730000,S,RT,15-10-2016,9.7,3103,4,3,2,674,336,1997,Boroondara,-37.806801,145.078598,Southern Metropolitan,5682
Balwyn,7 Power St,5,h,2020000,S,Marshall,16-04-2016,9.7,3103,5,2,2,611,0,1196,Boroondara,-37.8116,145.078903,Southern Metropolitan,5682
Balwyn,6/29 Weir St,2,u,460000,VB,Jellis,16-04-2016,9.7,3103,2,1,1,0,79,1950,Boroondara,-37.815201,145.083893,Southern Metropolitan,5682
Balwyn,150 Balwyn Rd,4,h,2250000,SA,Jellis,16-07-2016,9.7,3103,3,1,2,832,0,1196,Boroondara,-37.806801,145.082703,Southern Metropolitan,5682
Balwyn,3/94 Balwyn Rd,2,u,1053000,S,Fletchers,16-07-2016,9.7,3103,2,1,2,231,98,1985,Boroondara,-37.812302,145.082108,Southern Metropolitan,5682
Balwyn,1/7 Boston Rd,3,h,1800000,VB,Marshall,16-07-2016,9.7,3103,3,2,2,380,0,1980,Boroondara,-37.816101,145.077194,Southern Metropolitan,5682
Balwyn,1/32 Yerrin St,3,t,1472000,S,Noel,16-07-2016,9.7,3103,3,2,2,306,170,1995,Boroondara,-37.8106,145.084793,Southern Metropolitan,5682
Balwyn,53 Metung St,3,h,2120000,S,Jellis,17-09-2016,9.7,3103,3,1,2,651,0,1196,Boroondara,-37.8036,145.071503,Southern Metropolitan,5682
Balwyn,87 Yerrin St,3,h,1910000,S,Jellis,17-09-2016,9.7,3103,3,1,2,697,0,1196,Boroondara,-37.804401,145.085297,Southern Metropolitan,5682
Balwyn,5/95 Balwyn Rd,2,u,754000,PI,Marshall,18-03-2017,9.7,3103,2,1,1,87,88,1990,Boroondara,-37.8134,145.080994,Southern Metropolitan,5682
Balwyn,2 Birtles Ct,5,h,3000000,VB,Jellis,18-06-2016,9.7,3103,5,5,2,671,0,1196,Boroondara,-37.802502,145.066498,Southern Metropolitan,5682
Balwyn,49 Metung St,5,h,3400000,VB,Jellis,18-06-2016,9.7,3103,5,6,4,739,502,1196,Boroondara,-37.803902,145.071396,Southern Metropolitan,5682
Balwyn,29 Bevan St,4,h,2188000,S,Marshall,19-11-2016,9.7,3103,4,2,2,752,253,1981,Boroondara,-37.814899,145.074707,Southern Metropolitan,5682
Balwyn,2/30 Kalimna St,2,u,755000,PI,Noel,19-11-2016,9.7,3103,2,1,1,213,92,1980,Boroondara,-37.8092,145.078903,Southern Metropolitan,5682
Balwyn,1 Knutsford St,4,h,2900000,VB,Marshall,22-05-2016,9.7,3103,4,3,2,596,0,1196,Boroondara,-37.814999,145.076004,Southern Metropolitan,5682
Balwyn,262 Union Rd,4,h,3290000,S,Jellis,22-05-2016,9.7,3103,4,3,2,1007,350,1910,Boroondara,-37.813499,145.099503,Southern Metropolitan,5682
Balwyn,25 Kalimna St,5,h,2665000,S,Jellis,22-08-2016,9.7,3103,4,3,2,674,0,1196,Boroondara,-37.809502,145.078201,Southern Metropolitan,5682
Balwyn,7 Naroo St,4,h,1801000,S,Noel,22-08-2016,9.7,3103,4,2,2,583,0,1196,Boroondara,-37.8027,145.069397,Southern Metropolitan,5682
Balwyn,27 Metung St,4,h,2410000,S,Fletchers,24-09-2016,9.7,3103,4,2,1,685,207,1940,Boroondara,-37.805599,145.070999,Southern Metropolitan,5682
Balwyn,4/35 Weir St,2,u,650000,S,Jellis,24-09-2016,9.7,3103,2,1,1,0,150,1960,Boroondara,-37.814701,145.084,Southern Metropolitan,5682
Balwyn,34 Nott St,4,h,2275000,VB,Jellis,25-02-2017,9.7,3103,4,2,1,842,0,1196,Boroondara,-37.805401,145.077103,Southern Metropolitan,5682
Balwyn,275 Union Rd,5,h,2810000,PI,Jellis,25-02-2017,9.7,3103,5,3,4,1468,0,1196,Boroondara,-37.813099,145.100006,Southern Metropolitan,5682
Balwyn,3/14 Weir St,3,t,1385000,S,Jellis,25-02-2017,9.7,3103,3,2,2,190,0,1196,Boroondara,-37.816399,145.084595,Southern Metropolitan,5682
Balwyn,26 Wills St,4,h,2000000,PI,hockingstuart,27-06-2016,9.7,3103,3,1,2,739,291,1930,Boroondara,-37.803902,145.063095,Southern Metropolitan,5682
Balwyn,165 Balwyn Rd,4,h,1900000,S,Mandy,27-11-2016,9.7,3103,4,2,1,665,155,1940,Boroondara,-37.805698,145.082504,Southern Metropolitan,5682
Balwyn,17 Knutsford St,3,h,3401000,S,Jellis,27-11-2016,9.7,3103,3,2,1,706,166,1930,Boroondara,-37.816101,145.074799,Southern Metropolitan,5682
Balwyn,47 Naroo St,3,h,1750000,VB,Jellis,27-11-2016,9.7,3103,3,2,3,613,193,1943,Boroondara,-37.805599,145.068802,Southern Metropolitan,5682
Balwyn,8 Raynes St,5,h,4000000,VB,RT,27-11-2016,9.7,3103,5,4,3,1437,0,1196,Boroondara,-37.805801,145.088196,Southern Metropolitan,5682
Balwyn,1/74 Balwyn Rd,3,t,1100000,S,hockingstuart,28-05-2016,9.7,3103,3,2,1,259,0,1940,Boroondara,-37.816101,145.080902,Southern Metropolitan,5682
Balwyn,112 Belmore Rd,5,h,3020000,PI,Jellis,28-05-2016,9.7,3103,5,3,2,715,420,2009,Boroondara,-37.802799,145.076797,Southern Metropolitan,5682
Balwyn,2 Pembroke Rd,3,h,2950000,S,Jellis,28-05-2016,9.7,3103,4,2,2,650,0,1196,Boroondara,-37.8167,145.079697,Southern Metropolitan,5682
Balwyn,12 Wills St,5,h,2450000,S,Marshall,28-05-2016,9.7,3103,4,2,2,981,260,1960,Boroondara,-37.805801,145.062698,Southern Metropolitan,5682
Balwyn,23 Wills St,3,h,1912000,S,Fletchers,28-05-2016,9.7,3103,2,1,2,844,0,1196,Boroondara,-37.803699,145.063599,Southern Metropolitan,5682
Balwyn,3/12 Brenbeal St,2,u,730000,S,hockingstuart,28-08-2016,9.7,3103,2,1,1,130,80,1960,Boroondara,-37.812,145.087601,Southern Metropolitan,5682
Balwyn,29 Sevenoaks St,5,h,3900000,PI,Jellis,28-08-2016,9.7,3103,5,7,6,0,0,1196,Boroondara,-37.804901,145.074799,Southern Metropolitan,5682
Balwyn,321a Union Rd,3,h,1500000,SP,Noel,28-08-2016,9.7,3103,3,2,2,404,190,2011,Boroondara,-37.807499,145.101105,Southern Metropolitan,5682
Balwyn,46 Yongala St,3,h,1850000,S,Fletchers,28-08-2016,9.7,3103,3,1,1,607,0,1950,Boroondara,-37.805801,145.078094,Southern Metropolitan,5682
Balwyn,33 Power St,4,h,1700000,VB,Marshall,30-07-2016,9.7,3103,3,1,1,672,115,1935,Boroondara,-37.809898,145.079193,Southern Metropolitan,5682
Balwyn,5 Shrimpton Ct,2,h,1010000,PI,Marshall,30-07-2016,9.7,3103,2,0,0,1611,0,1196,Boroondara,-37.8092,145.101593,Southern Metropolitan,5682
Balwyn North,3/41 Clifton St,3,t,1315000,S,hockingstuart,03-09-2016,9.2,3104,3,2,2,260,167,2000,Boroondara,-37.7966,145.102097,Southern Metropolitan,7809
Balwyn North,153 Doncaster Rd,3,h,1500000,PI,Jellis,03-09-2016,9.2,3104,3,2,1,778,154,1950,Boroondara,-37.7939,145.078903,Southern Metropolitan,7809
Balwyn North,19 Jacka St,4,h,3230000,S,Jellis,03-09-2016,9.2,3104,4,4,3,1135,275,1960,Boroondara,-37.801399,145.089203,Southern Metropolitan,7809
Balwyn North,32 Jaserfold St,2,h,1080000,S,Jellis,03-09-2016,9.2,3104,2,1,1,253,0,1196,Boroondara,-37.791199,145.085007,Southern Metropolitan,7809
Balwyn North,30 Abbott St,7,h,1350000,PI,Barry,03-12-2016,9.2,3104,7,2,0,942,0,1196,Boroondara,-37.792301,145.102905,Southern Metropolitan,7809
Balwyn North,25 Bolinda Rd,4,h,1905000,S,Noel,03-12-2016,9.2,3104,4,2,2,647,185,1955,Boroondara,-37.791698,145.086807,Southern Metropolitan,7809
Balwyn North,3 Dumblane St,5,h,3300000,PI,hockingstuart,03-12-2016,9.2,3104,5,4,2,760,477,2015,Boroondara,-37.790699,145.090698,Southern Metropolitan,7809
Balwyn North,30 Hood St,4,h,1900000,VB,Fletchers,03-12-2016,9.2,3104,4,2,2,642,215,1955,Boroondara,-37.798801,145.072601,Southern Metropolitan,7809
Balwyn North,36 Kenny St,3,h,2251000,S,Marshall,03-12-2016,9.2,3104,3,1,2,888,137,1950,Boroondara,-37.800201,145.094894,Southern Metropolitan,7809
Balwyn North,13 Riverview Rd,4,h,2205000,PI,RW,03-12-2016,9.2,3104,4,2,2,750,214,1950,Boroondara,-37.7906,145.078796,Southern Metropolitan,7809
Balwyn North,43 Sweyn St,3,h,1265000,S,hockingstuart,03-12-2016,9.2,3104,3,2,1,347,160,2011,Boroondara,-37.794701,145.1035,Southern Metropolitan,7809
Balwyn North,3 Highbury St,3,h,2000000,S,R&H,04-03-2017,9.2,3104,3,1,3,772,0,1196,Boroondara,-37.7938,145.073196,Southern Metropolitan,7809
Balwyn North,14 Kawarren St,4,h,1750000,S,Kay,04-03-2017,9.2,3104,4,2,2,673,185,1960,Boroondara,-37.785599,145.091797,Southern Metropolitan,7809
Balwyn North,88 Longview Rd,3,h,1450000,VB,Jellis,04-03-2017,9.2,3104,3,1,2,665,124,1950,Boroondara,-37.786201,145.078094,Southern Metropolitan,7809
Balwyn North,113 Maud St,4,h,2614000,S,Fletchers,04-03-2017,9.2,3104,4,2,2,772,150,1955,Boroondara,-37.795898,145.078705,Southern Metropolitan,7809
Balwyn North,6 Stuart Ct,4,h,1825000,S,Fletchers,04-03-2017,9.2,3104,4,2,3,736,225,1958,Boroondara,-37.794399,145.102798,Southern Metropolitan,7809
Balwyn North,61 Sutton St,4,h,2550000,S,Fletchers,04-03-2017,9.2,3104,4,1,4,847,0,1196,Boroondara,-37.795399,145.083801,Southern Metropolitan,7809
Balwyn North,38 Nevada St,4,h,1570000,SP,Jellis,04-06-2016,9.2,3104,4,2,1,546,0,1196,Boroondara,-37.786301,145.0905,Southern Metropolitan,7809
Balwyn North,325 Belmore Rd,5,h,3250000,PI,Jellis,06-08-2016,9.2,3104,3,4,2,886,520,2013,Boroondara,-37.804001,145.095093,Southern Metropolitan,7809
Balwyn North,45 Cityview Rd,4,h,1750000,PI,Ray,06-08-2016,9.2,3104,4,3,3,667,0,1196,Boroondara,-37.789799,145.078995,Southern Metropolitan,7809
Balwyn North,15 Ellendale St,3,t,1150000,S,Christopher,06-08-2016,9.2,3104,3,2,1,207,144,2003,Boroondara,-37.789299,145.091995,Southern Metropolitan,7809
Balwyn North,85 Tannock St,3,h,1575000,PI,Noel,06-08-2016,9.2,3104,3,2,2,645,0,1953,Boroondara,-37.785099,145.095703,Southern Metropolitan,7809
Balwyn North,6 Abassia St,6,h,1505000,S,hockingstuart,07-05-2016,9.2,3104,4,2,2,724,0,1196,Boroondara,-37.802101,145.098495,Southern Metropolitan,7809
Balwyn North,30 Clifton St,4,h,1572000,S,hockingstuart,07-05-2016,9.2,3104,4,2,2,662,330,1965,Boroondara,-37.798,145.100693,Southern Metropolitan,7809
Balwyn North,10 Seattle St,4,h,1500000,VB,Jellis,07-05-2016,9.2,3104,3,2,2,610,0,1196,Boroondara,-37.784,145.087799,Southern Metropolitan,7809
Balwyn North,3/54 Severn St,4,t,1400000,S,Jellis,07-05-2016,9.2,3104,4,2,1,283,0,1196,Boroondara,-37.798199,145.068802,Southern Metropolitan,7809
Balwyn North,108 Bulleen Rd,5,h,1750000,VB,Jellis,07-11-2016,9.2,3104,5,3,2,705,365,2013,Boroondara,-37.785099,145.077499,Southern Metropolitan,7809
Balwyn North,5 Carrington St,4,h,1850000,VB,Jellis,07-11-2016,9.2,3104,4,2,2,619,254,1990,Boroondara,-37.802502,145.084305,Southern Metropolitan,7809
Balwyn North,40 Winfield Rd,3,h,1480000,PI,Marshall,07-11-2016,9.2,3104,3,1,2,992,0,1196,Boroondara,-37.797699,145.103699,Southern Metropolitan,7809
Balwyn North,7 Clifton St,4,h,1400000,PI,hockingstuart,08-10-2016,9.2,3104,4,2,2,714,0,1196,Boroondara,-37.800701,145.100204,Southern Metropolitan,7809
Balwyn North,3 Clive Ct,4,h,2130000,PI,RW,08-10-2016,9.2,3104,4,3,2,1274,275,1970,Boroondara,-37.7822,145.090698,Southern Metropolitan,7809
Balwyn North,2/34 Doncaster Rd,3,u,1050000,S,Fletchers,08-10-2016,9.2,3104,3,2,2,244,0,1196,Boroondara,-37.793301,145.0672,Southern Metropolitan,7809
Balwyn North,7 Page St,5,h,3690000,S,RW,08-10-2016,9.2,3104,4,4,2,624,154,1967,Boroondara,-37.801998,145.079697,Southern Metropolitan,7809
Balwyn North,8 Cash St,4,h,1740000,VB,Jellis,10-09-2016,9.2,3104,4,2,2,610,275,1993,Boroondara,-37.784302,145.089096,Southern Metropolitan,7809
Balwyn North,7 Grieve St,4,h,2575000,PI,Jellis,10-09-2016,9.2,3104,4,3,2,657,355,2006,Boroondara,-37.7981,145.090393,Southern Metropolitan,7809
Balwyn North,39 Kawarren St,4,h,1388800,S,Jellis,10-09-2016,9.2,3104,3,2,1,517,247,1970,Boroondara,-37.783001,145.092606,Southern Metropolitan,7809
Balwyn North,185 Doncaster Rd,4,h,1702000,PI,Jellis,10-12-2016,9.2,3104,4,2,2,715,0,1939,Boroondara,-37.7943,145.082993,Southern Metropolitan,7809
Balwyn North,41 Helston St,4,h,1800000,VB,Fletchers/One,10-12-2016,9.2,3104,4,2,4,587,165,1960,Boroondara,-37.7841,145.095306,Southern Metropolitan,7809
